duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,36000,77,4931.559633027523,330.0462962962963
36000,35859,70,5082.921052631579,316.23893805309734
36000,35579,52,3758.2391304347825,256.9270072992701
36000,35589,85,5091.127272727273,325.5963302752294
36000,35989,103,5100.008695652174,312.14912280701753
36000,35629,98,4691.370689655172,305.8434782608696
36000,36000,73,4736.63025210084,301.8135593220339
36000,35723,85,4305.764705882353,302.5508474576271
36000,35611,105,5112.537037037037,327.8317757009346
36000,35628,65,4054.8307692307694,277.7984496124031
36000,36000,61,4041.330882352941,265.36296296296297
36000,35247,103,4791.449152542373,294.4273504273504
36000,36000,63,4559.225,301.1848739495798
36000,35860,85,5086.942307692308,343.9514563106796
36000,36000,78,5511.203883495145,351.53921568627453
36000,35670,82,5350.066037735849,332.96190476190475
36000,35774,82,4770.483333333334,300.38655462184875
36000,36000,80,4726.436974789916,301.50847457627117
36000,35784,49,3821.669117647059,264.0962962962963
36000,35549,70,4643.252100840336,297.3050847457627
36000,36000,97,4408.217741935484,289.5284552845528
36000,36000,86,4991.705357142857,322.9009009009009
36000,35822,87,4542.966386554622,302.46610169491527
36000,35916,85,4621.932203389831,305.54700854700855
36000,35771,98,4899.710743801653,297.8666666666667
36000,36000,74,4312.2677165354335,282.57142857142856
36000,36000,63,4165.1953125,282.13385826771656
36000,35661,84,4899.593220338983,306.03418803418805
36000,35937,118,5163.423423423424,325.90909090909093
36000,36000,74,4223.022727272727,274.2290076335878
36000,35780,93,5110.69298245614,308.65486725663715
36000,36000,97,4680.016666666666,300.02521008403363
36000,36000,58,3972.1785714285716,257.72661870503595
36000,35682,95,4226.796875,280.66141732283467
36000,35811,77,4658.016806722689,303.7118644067797
36000,35903,90,4937.982758620689,309.17391304347825
36000,36000,122,4866.169491525424,307.1709401709402
36000,36000,80,4883.633027522936,329.56481481481484
36000,35675,86,4664.376068376068,309.2758620689655
36000,35504,50,4129.376,284.1774193548387
36000,35208,84,4679.666666666667,310.6814159292035
36000,35909,99,5022.754545454545,328.7889908256881
36000,35664,100,5128.517857142857,319.1981981981982
36000,35956,72,4379.222222222223,287.232
36000,35954,63,3776.4817518248174,259.4117647058824
36000,34809,64,4279.495726495727,305.9655172413793
36000,35829,88,4743.752136752137,306.51724137931035
36000,35704,78,4640.926229508197,291.42148760330576
36000,35997,67,4789.008403361345,304.54237288135596
36000,35805,131,6406.7692307692305,387.0
36000,35705,84,6130.967741935484,384.0108695652174
